Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.36,0,0.4203151636321471786855713460,0.420315163632147,0.420315163632147,0.420315163632147,0.420315163632147,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,26308120
0.37,0,0.4202020919787720497131842807,0.420202091978772,0.420202091978772,0.420202091978772,0.420202091978772,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,27038900
0.38,0,0.4201247843425093717475289315,0.420124784342509,0.420124784342509,0.420124784342509,0.420124784342509,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,27769680
0.39,0,0.4200829564358524986668029871,0.420082956435852,0.420082956435852,0.420082956435852,0.420082956435852,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,28500460
0.40,0,0.4200763084449400190784908678,0.42007630844494,0.42007630844494,0.42007630844494,0.42007630844494,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,29231240
0.41,0,0.4201047020345328535992061967,0.420104702034533,0.420104702034533,0.420104702034533,0.420104702034533,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,29962020
0.42,0,0.4201680748948584469246197649,0.420168074894858,0.420168074894858,0.420168074894858,0.420168074894858,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,30692800
0.43,0,0.4202664683644521639047415917,0.420266468364452,0.420266468364452,0.420266468364452,0.420266468364452,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,31423590
0.44,0,0.4204000132561353623629129912,0.420400013256135,0.420400013256135,0.420400013256135,0.420400013256135,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,32154370
0.45,0,0.4205689603589057962723704381,0.420568960358906,0.420568960358906,0.420568960358906,0.420568960358906,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,32885150
0.46,0,0.4207736274939031391002651364,0.420773627493903,0.420773627493903,0.420773627493903,0.420773627493903,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,33615930
0.47,0,0.4210144486399473958193106112,0.421014448639947,0.421014448639947,0.421014448639947,0.421014448639947,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,34346710
0.48,0,0.4212919510644657580019451228,0.421291951064466,0.421291951064466,0.421291951064466,0.421291951064466,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,35077490
0.49,0,0.4216067927284941744843942510,0.421606792728494,0.421606792728494,0.421606792728494,0.421606792728494,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,35808270
0.50,0,0.4219596999354453326419550409,0.421959699935445,0.421959699935445,0.421959699935445,0.421959699935445,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,36539050
0.51,0,0.4223515389783174422506937551,0.422351538978317,0.422351538978317,0.422351538978317,0.422351538978317,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,37269840
0.52,0,0.4227832992072689025799714032,0.422783299207269,0.422783299207269,0.422783299207269,0.422783299207269,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,38000620
0.53,0,0.4232560935478154584237484736,0.423256093547816,0.423256093547816,0.423256093547816,0.423256093547816,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,38731400
0.54,0,0.4237711821726829383602729261,0.423771182172683,0.423771182172683,0.423771182172683,0.423771182172683,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,39462180
0.55,0,0.4243299646735903317554732690,0.42432996467359,0.42432996467359,0.42432996467359,0.42432996467359,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,40192960
0.56,0,0.4249339787151322050132419719,0.424933978715132,0.424933978715132,0.424933978715132,0.424933978715132,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,40923740
0.57,0,0.4255849588016712572631621513,0.425584958801671,0.425584958801671,0.425584958801671,0.425584958801671,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,41654520
0.58,0,0.4262848151461737142553956847,0.426284815146174,0.426284815146174,0.426284815146174,0.426284815146174,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,42385300
0.59,0,0.4270356926311810866290697702,0.427035692631181,0.427035692631181,0.427035692631181,0.427035692631181,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,43116080
0.60,0,0.4278399246652292479787561077,0.427839924665229,0.427839924665229,0.427839924665229,0.427839924665229,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,43846870
0.61,0,0.4289181101727594107843556040,0.428918110172759,0.428918110172759,0.428918110172759,0.428918110172759,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,44577650
0.62,0,0.4300472735002817729701580633,0.430047273500282,0.430047273500282,0.430047273500282,0.430047273500282,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,45308430
0.63,0,0.4312384661699297522074520175,0.43123846616993,0.43123846616993,0.43123846616993,0.43123846616993,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,46039210
0.64,0,0.4324951934879153474966402001,0.432495193487915,0.432495193487915,0.432495193487915,0.432495193487915,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,46769990
0.65,0,0.4338213507002465728304443201,0.433821350700247,0.433821350700247,0.433821350700247,0.433821350700247,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,47500770
0.66,0,0.4352213255165442226053857944,0.435221325516544,0.435221325516544,0.435221325516544,0.435221325516544,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,48231550
0.67,0,0.4366999250900175964401174443,0.436699925090018,0.436699925090018,0.436699925090018,0.436699925090018,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,48962330
0.68,0,0.4382625342108232686057472714,0.438262534210823,0.438262534210823,0.438262534210823,0.438262534210823,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,49693110
0.69,0,0.4399152023616300601863227944,0.43991520236163,0.43991520236163,0.43991520236163,0.43991520236163,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,50423890
0.70,0,0.4416646820333508704268351034,0.441664682033351,0.441664682033351,0.441664682033351,0.441664682033351,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,51154680
0.71,0,0.4412377858231801039586784990,0.44123778582318,0.44123778582318,0.44123778582318,0.44123778582318,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,51885460
0.72,0,0.4406758196809402995544398039,0.44067581968094,0.44067581968094,0.44067581968094,0.44067581968094,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,52616240
0.73,0,0.4401187233214441356784274881,0.440118723321444,0.440118723321444,0.440118723321444,0.440118723321444,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,53347020
0.74,0,0.4395663329894627789402894426,0.439566332989463,0.439566332989463,0.439566332989463,0.439566332989463,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,54077800
0.75,0,0.4390185598520904936576618243,0.439018559852091,0.439018559852091,0.439018559852091,0.439018559852091,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,54808580
0.76,0,0.4384752372373565149515196716,0.438475237237356,0.438475237237356,0.438475237237356,0.438475237237356,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,55539360
0.77,0,0.4379362634784583226809784817,0.437936263478458,0.437936263478458,0.437936263478458,0.437936263478458,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,56270140
0.78,0,0.4374015416578518217009531001,0.437401541657852,0.437401541657852,0.437401541657852,0.437401541657852,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,57000920
0.79,0,0.4368709386851509392872952034,0.436870938685151,0.436870938685151,0.436870938685151,0.436870938685151,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,57731710
0.80,0,0.4363443478547996511676883085,0.4363443478548,0.4363443478548,0.4363443478548,0.4363443478548,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,58462490
0.81,0,0.4413879243777809510763626697,0.441387924377781,0.441387924377781,0.441387924377781,0.441387924377781,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,59193270
0.82,0,0.4464353280769508280070200811,0.446435328076951,0.446435328076951,0.446435328076951,0.446435328076951,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,59924050
0.83,0,0.4514864624624151829799290718,0.451486462462415,0.451486462462415,0.451486462462415,0.451486462462415,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,60654830
0.84,0,0.4565411745557115383068406576,0.456541174555712,0.456541174555712,0.456541174555712,0.456541174555712,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,61385610
0.85,0,0.4615994578416189659282292380,0.461599457841619,0.461599457841619,0.461599457841619,0.461599457841619,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,62116390
0.86,0,0.4666611596425474278776993927,0.466661159642547,0.466661159642547,0.466661159642547,0.466661159642547,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,62847170
0.87,0,0.4717262196757641468590364360,0.471726219675764,0.471726219675764,0.471726219675764,0.471726219675764,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,63577950
0.88,0,0.4767945540867196164337855753,0.47679455408672,0.47679455408672,0.47679455408672,0.47679455408672,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,64308740
0.89,0,0.4818660719116326654330947704,0.481866071911633,0.481866071911633,0.481866071911633,0.481866071911633,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,65039520
0.90,0,0.4869407346732967830723105052,0.486940734673297,0.486940734673297,0.486940734673297,0.486940734673297,0,0,0,0,7.540755973902917,80.85154841981821030878482305,80.85154841981821030878482305,65770300
0.91,0,0.490251931669075,0.490251931669075,0.490251931669075,0.490251931669075,0.490251931669075,0,0,0,0,7.72508377422622,81.0524529003562,80.8665848165839,66501080
0.92,0,0.50018552265641,0.500185522656411,0.500185522656411,0.500185522656411,0.500185522656411,0,0,0,0,7.90941157454952,81.2533573808941,80.8816212133496,67231860
0.93,0,0.513827260821178,0.513827260821178,0.513827260821178,0.513827260821178,0.513827260821178,0,0,0,0,8.09373937487282,81.4542618614321,80.8966576101152,67962640
0.94,0,0.526210350669709,0.526210350669709,0.526210350669709,0.526210350669709,0.526210350669709,0,0,0,0,8.27806717519612,81.6551663419701,80.9116940068809,68693420
0.95,0,0.538593440518241,0.538593440518241,0.538593440518241,0.538593440518241,0.538593440518241,0,0,0,0,8.46239497551943,81.856070822508,80.9267304036466,69424200
0.96,0,0.550976530366772,0.550976530366772,0.550976530366772,0.550976530366772,0.550976530366772,0,0,0,0,8.64672277584273,82.056975303046,80.9417668004123,70154980
0.97,0,0.563359620215304,0.563359620215304,0.563359620215304,0.563359620215304,0.563359620215304,0,0,0,0,8.83105057616603,82.257879783584,80.956803197178,70885770
0.98,0,0.575742710063836,0.575742710063836,0.575742710063836,0.575742710063836,0.575742710063836,0,0,0,0,9.01537837648934,82.4587842641219,80.9718395939437,71616540
0.99,0,0.588125799912367,0.588125799912367,0.588125799912367,0.588125799912367,0.588125799912367,0,0,0,0,9.19970617681264,82.6596887446599,80.9868759907094,72347330
1.00,0,0.600508889760899,0.600508889760899,0.600508889760899,0.600508889760899,0.600508889760899,0,0,0,0,9.38403397713594,82.8605932251979,81.001912387475,73078100
1.01,0,0.612891979609431,0.61289197960943,0.61289197960943,0.61289197960943,0.61289197960943,0,0,0,0,9.56836177745924,83.0614977057358,81.0169487842407,73808890
1.02,0,0.625275069457962,0.625275069457962,0.625275069457962,0.625275069457962,0.625275069457962,0,0,0,0,9.75268957778254,83.2624021862738,81.0319851810064,74539670
1.03,0,0.637658159306494,0.637658159306494,0.637658159306494,0.637658159306494,0.637658159306494,0,0,0,0,9.93701737810585,83.4633066668118,81.0470215777721,75270450
1.04,0,0.650041249155026,0.650041249155025,0.650041249155025,0.650041249155025,0.650041249155025,0,0,0,0,10.1213451784291,83.6642111473498,81.0620579745378,76001230
1.05,0,0.6624243390035570412507516470,0.662424339003557,0.662424339003557,0.662424339003557,0.662424339003557,0,0.000000,0.000000,0,10.305672978752450857440042089,83.865115627887731314563961,81.07709437130348282499202448,76732010
1.06,0,0.6600087979154862708074362957,0.660008797915486,0.660008797915486,0.660008797915486,0.660008797915486,0,0.000000,0.000000,0,10.385272272824910857440042089,83.96295464327330515763303273,81.18229746996910101507420112,77462790
1.07,0,0.6576281429819466873730461802,0.657628142981947,0.657628142981947,0.657628142981947,0.657628142981947,0,0.000000,0.000000,0,10.458819555815190857440042089,84.05362113013566630930757597,81.27963066292921797548200647,78193580
1.08,0,0.6552818106277149652606724287,0.655281810627715,0.655281810627715,0.655281810627715,0.655281810627715,0,0.000000,0.000000,0,10.527606982539250857440042088,84.13871971815552243199597175,81.37083785147108780479847794,78924360
1.09,0,0.6529691400058212767219921068,0.652969140005821,0.652969140005821,0.652969140005821,0.652969140005821,0,0.000000,0.000000,0,10.592528401722840857440042089,84.21920990274219690347536807,81.45699607896339920114356045,79655140
1.10,0,0.6506896940759041712517524536,0.650689694075904,0.650689694075904,0.650689694075904,0.650689694075904,0,0.000000,0.000000,0,10.654234581280110857440042089,84.29590042067882203444089955,81.53898386112043421998817045,80385920
1.11,0,0.6484428568467821745577349272,0.648442856846782,0.648442856846782,0.648442856846782,0.648442856846782,0,0.000000,0.000000,0,10.713213468073150857440042088,84.36935223437748067442920632,81.6174208390757751595582015,81116700
1.12,0,0.6462282233961857718343565145,0.646228223396186,0.646228223396186,0.646228223396186,0.646228223396186,0,0.000000,0.000000,0,10.769843847899720857440042089,84.44010590099430896289613345,81.69287849387323836585697912,81847480
1.13,0,0.6440452498922853129843569247,0.644045249892285,0.644045249892285,0.644045249892285,0.644045249892285,0,0.000000,0.000000,0,10.824425420752790857440042088,84.50845372183715977678021375,81.76569239910841893684813867,82578260
1.14,0,0.6418934036167645117480864003,0.641893403616764,0.641893403616764,0.641893403616764,0.641893403616764,0,0.000000,0.000000,0,10.84879982859144085744004209,84.50015535499586891476708402,81.76469340680847375195730874,83309040
1.15,0,0.6397723229891982534654448875,0.639772322989198,0.639772322989198,0.639772322989198,0.639772322989198,0,0.000000,0.000000,0,10.822390447465250857440042088,84.36080333935176458885543463,81.63780790433229469909328249,84039820
1.16,0,0.6372805193732043629485948960,0.637280519373204,0.637280519373204,0.637280519373204,0.637280519373204,0,0.000000,0.000000,0,10.796606193650930857440042089,84.22493927754080533309161417,81.51414802637803883316068581,84770600
1.17,0,0.6348112678038277915690778439,0.634811267803828,0.634811267803828,0.634811267803828,0.634811267803828,0,0.000000,0.000000,0,10.772977540982537857440042088,84.09832552843397747401615607,81.39906037611790789680959548,85501380
1.18,0,0.6324041760116695742156588422,0.63240417601167,0.63240417601167,0.63240417601167,0.63240417601167,0,0.000000,0.000000,0,10.752935448280654857440042089,83.98650213925379467545906726,81.29766545310664306937370596,86232160
1.19,0,0.6299059931876775855176932157,0.629905993187678,0.629905993187678,0.629905993187678,0.629905993187678,0,0.000000,0.000000,0,10.733655046005291857440042089,83.87855422230061813924744019,81.19983826891264300734901461,86962950
1.20,0,0.6270867469307715704939236190,0.627086746930772,0.627086746930772,0.627086746930772,0.627086746930772,0,0.000000,0.000000,0,10.715030155044428857440042089,83.77407949636519888274238164,81.10520208768260792548394569,87693740
1.21,0,0.6243140958422388076087925947,0.624314095842239,0.624314095842239,0.624314095842239,0.624314095842239,0,0.000000,0.000000,0,10.696972388392176857440042089,83.67266146878287676911170768,81.01337304182057795454252489,88424510
1.22,0,0.6215864758843064190329032870,0.621586475884306,0.621586475884306,0.621586475884306,0.621586475884306,0,0.000000,0.000000,0,10.679404030459811857440042089,83.57385638330393415307671892,80.92394706897972859748941502,89155300
1.23,0,0.6189027209490433391871742608,0.618902720949044,0.618902720949044,0.618902720949044,0.618902720949044,0,0.000000,0.000000,0,10.662260211458021857440042089,83.47751912013600068057816592,80.83678088739955914731722032,89886070
1.24,0,0.6162618659181976989610243054,0.616261865918198,0.616261865918198,0.616261865918198,0.616261865918198,0,0.000000,0.000000,0,10.645486587303547857440042088,83.38330273799606305163518151,80.75156046723692258462963518,90616860
1.25,0,0.6136631074685985426450946358,0.613663107468598,0.613663107468598,0.613663107468598,0.613663107468598,0,0.000000,0.000000,0,10.62903701040474685744004209,83.29097370890327166654424192,80.66807178518809477469298211,91347630
1.26,0,0.6111057996119790267370611852,0.611105799611979,0.611105799611979,0.611105799611979,0.611105799611979,0,0.000000,0.000000,0,10.612866595676979857440042088,83.20039878305050780719086754,80.5861876666205308219100139,92078420
1.27,0,0.6085892745955073479470667465,0.608589274595507,0.608589274595507,0.608589274595507,0.608589274595507,0,0.000000,0.000000,0,10.596943423336984857440042089,83.11141323266012009341798782,80.50575727242909528452143887,92809190
1.28,0,0.6061130269279959045716414436,0.606113026927996,0.606113026927996,0.606113026927996,0.606113026927996,0,0.000000,0.000000,0,10.581236121933277857440042088,83.02376924940279333214383885,80.42655869718992784604099725,93539980
1.29,0,0.6036765224994474794910606345,0.603676522499448,0.603676522499448,0.603676522499448,0.603676522499448,0,0.000000,0.000000,0,10.565719028472579857440042089,82.93741415371272163001704011,80.34853937810595434992301837,94270750
1.30,0,0.6012793060364371625161397278,0.601279306036437,0.601279306036437,0.601279306036437,0.601279306036437,0,0.000000,0.000000,0,10.550369069876696857440042089,82.85222811434678433087035347,80.27158979033744162712351115,95001540
1.31,0,0.5989209698821384099113514541,0.598920969882138,0.598920969882138,0.598920969882138,0.598920969882138,0,0.000000,0.000000,0,10.535164531772312857440042088,82.76800839205102421191285297,80.19552967422451508659631608,95732320
1.32,0,0.5966010963182550361139606732,0.596601096318255,0.596601096318255,0.596601096318255,0.596601096318255,0,0.000000,0.000000,0,10.520089630313146857440042089,82.68483243750490399695004962,80.12042101685541403905325389,96463100
1.33,0,0.5943193227160759239288036653,0.594319322716076,0.594319322716076,0.594319322716076,0.594319322716076,0,0.000000,0.000000,0,10.505127584067716857440042089,82.60244131772408774615587477,80.04603674725339532170005457,97193890
1.34,0,0.5920752996938794610707254555,0.59207529969388,0.59207529969388,0.59207529969388,0.59207529969388,0,0.000000,0.000000,0,10.49026716129003585744004209,82.52093007994809702151782306,79.97245519773581846135798968,97924660
1.35,0,0.5898686475260083248832204203,0.589868647526008,0.589868647526008,0.589868647526008,0.589868647526008,0,0.000000,0.000000,0,10.475492734604790857440042088,82.44005353976989569888686275,79.89946162904638487154844132,98655450
1.36,0,0.5876990870799978104223702605,0.587699087079998,0.587699087079998,0.587699087079998,0.587699087079998,0,0.000000,0.000000,0,10.46079529520071085744004209,82.35991442792337081380346745,79.82714159923165505526054626,99386220
1.37,0,0.5855662992076419930457782820,0.585566299207642,0.585566299207642,0.585566299207642,0.585566299207642,0,0.000000,0.000000,0,10.446167002523140857440042089,82.2803811065292228838441084,79.7553798660039925075232229,100117000
1.38,0,0.5834700312060262530386193938,0.583470031206026,0.583470031206026,0.583470031206026,0.583470031206026,0,0.000000,0.000000,0,10.431597414872753857440042089,82.20139258477484302039033311,79.68412125619156087344387316,100847800
1.39,0,0.5814099509241840439260436563,0.581409950924184,0.581409950924184,0.581409950924184,0.581409950924184,0,0.000000,0.000000,0,10.417079086708159857440042088,82.12298129642686314667038018,79.61339147577370687721202496,101578600
1.40,0,0.5793857963592172834612288389,0.579385796359217,0.579385796359217,0.579385796359217,0.579385796359217,0,0.000000,0.000000,0,10.402606180704093857440042089,82.04503087821761539525970832,79.54308907027198317934566603,102309400
1.41,0,0.5773973938608937738117688034,0.577397393860894,0.577397393860894,0.577397393860894,0.577397393860894,0,0.000000,0.000000,0,10.388172635517263857440042089,81.96749390883333592659401096,79.47317170883436060635850635,103040100
1.42,0,0.5754444211225219483737212437,0.575444421122522,0.575444421122522,0.575444421122522,0.575444421122522,0,0.000000,0.000000,0,10.373771530067788857440042089,81.89033628454157161461870497,79.40360831051732024324959524,103770900
1.43,0,0.5735266598698918703127451587,0.573526659869892,0.573526659869892,0.573526659869892,0.573526659869892,0,0.000000,0.000000,0,10.359400147934236857440042089,81.81360527867600657095778267,79.33443853758051814982975518,104501700
